model,price,description,engine_hk,mil,color,fuel,automatic,model_year,scrape_date
"EX40",419900,"R Core SE//Drag//360-kamera//",251,5679,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",399900,"Core SE",251,7807,"Fjord Blue","El",TRUE,2025,"2026-05-31"
"EX40",439900,"R Core SE",251,4929,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX30",399900,"Ultra",428,3011,"Moss Yellow","El",TRUE,2025,"2026-05-31"
"EX40",429000,"R Core SE//Drag//360-kamera//",251,3023,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EC40",414900,"Core SE//360-Kamera//Drag//",251,4126,"Fjord Blue","El",TRUE,2025,"2026-05-31"
"EC40",479000,"Ultra/Pixel Tech/HarmanKardon/360° kamera",441,2092,"Cloud Blue","El",TRUE,2025,"2026-05-31"
"EX40",429500,"R Core SE",251,4417,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",484900,"Plus",441,2329,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX90",899000,"Twin Motor Performance Ultra 7sätes",516,2052,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EX40",459000,"Ultra",251,5697,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EX40",434500,"R Core SE",251,1989,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX90",878500,"Ultra 7sätes DEMOBIL",516,1470,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",424900,"Core SE",251,3376,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX40",434900,"R Core SE//360-Kamera//",251,1986,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",534800,"Ultra SE",441,1490,"Crystal White","El",TRUE,2025,"2026-05-31"
"EC40",479500,"M Ultra Black Edt",441,4556,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",499500,"UltraBlackSE Drag",441,3049,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX30",389900,"Plus",271,3359,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",549900,"UltraBlackSE",441,1592,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX30",369900,"Plus",271,3120,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX30",369000,"Plus//HarmanKardon//",271,1888,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",469900,"R Plus Edt",251,2521,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",534800,"Ultra SE | 20'",441,1666,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX30",399900,"Ultra",428,4122,"Cloud Blue","El",TRUE,2025,"2026-05-31"
"EC40",459500,"R Plus Edt",251,2566,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",476000,"ExtendedRange Ultra SE",251,1388,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",528800,"UltraBlackSE *Leasbar/Se Spec*",441,1000,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",479900,"R Plus Edt",251,2439,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",459000,"R Plus Edt//360Kamera//Drag//",251,2083,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",484900,"Twin Motor Performance Plus Edt",441,2605,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX90",859900,"Ultra 7-sätes",407,3487,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX90",859900,"Ultra 6-sätes",407,305,"Platinum Grey","El",TRUE,2025,"2026-05-31"
"EX40",434800,"R Core SE",251,3416,"Fjord Blue","El",TRUE,2025,"2026-05-31"
"EX40",414900,"R Core SE//360-kamera//Drag//",251,5352,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",469900,"M R Plus Black Edt",251,4090,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EC40",428800,"Core SE",251,2589,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",469000,"M R Plus Black Edt//Dragkrok//",251,3234,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX90",809500,"Twin Motor Performance Ultra 7sätes | Pilot Assist | Dragkrok | Bose |",516,1909,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EC40",439900,"Core SE",251,1330,"Fjord Blue","El",TRUE,2025,"2026-05-31"
"EC40",409500,"Core SE",251,5019,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",424900,"R Core SE//360-kamera//",251,4241,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EC40",474900,"M R Plus Black Edt//360-Kamera//",251,2769,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EC40",419500,"Core SE",251,3277,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX90",778800,"Ultra 7sätes *DRAG*",516,4360,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EX30",339900,"Core/Goggle maps",271,708,"Cloud Blue","El",TRUE,2025,"2026-05-31"
"EC40",399000,"Core SE//360-Kamera//",251,4987,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",449900,"Core SE",251,1168,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EX40",439000,"R Core SE//20'//360-Kamera//",251,1262,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EX40",459000,"Plus / Navigation / Backkamera /",251,787,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX90",849900,"Ultra 7sätes",516,601,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EX40",529900,"UltraBlackSE",441,3107,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",519000,"Ultra/ 360 Kamera/ Panoramaglastak/ Värmepump",441,1074,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",534800,"UltraBlackSE",441,1273,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX30",369000,"M R Plus Edition",271,1143,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX40",468500,"Plus Drag/Kamera",251,1478,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EC40",444900,"R Plus Edt//360Kamera//",251,4239,"Cloud Blue","El",TRUE,2025,"2026-05-31"
"EX40",459500,"Plus",251,1402,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EC40",539900,"ExtendedRange Ultra SE",251,530,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",529800,"M Ultra Black Edt",441,2266,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX30",314000,"Core//Kamera//Google//",271,1718,"Cloud Blue","El",TRUE,2025,"2026-05-31"
"EX40",459000,"R Plus Edt",251,2634,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",424500,"R Plus Edt | 360 Kamera | Google |",251,3270,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EC40",499900,"Ultra",441,2503,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX30",529900,"M Perform Ultra",428,5,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",539900,"UltraBlackSE",441,1163,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX90",859900,"Ultra 7-sätes",407,2186,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EX40",509500,"Plus Edt �, Parkeringskamera 360, Navigation, Tonade rutor, Dragkrok halvautomat",441,2000,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EX40",449500,"Plus | Drag | Värmepump | Kamera |",251,1832,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",534900,"UltraBlackSE",441,3277,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",439500,"R Plus Edt | Drag | 360° |",251,3346,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EC40",509900,"R Plus Edt",251,1016,"Crystal White","El",TRUE,2025,"2026-05-31"
"EX40",439500,"Single Motor Extended R Plus Edt Drag 360-Kamera",251,3268,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",499500,"UltraBlackSE",441,2758,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX30",519600,"M Perform Ultra",428,1473,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",489900,"R Plus Edt",251,2723,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EX90",828800,"Ultra *V-Hjul/MOMS*",516,1979,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",474900,"Plus//360-kamera//Drag//",441,2716,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",489900,"M R Ultra Black Edt",251,3260,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",424900,"R Core SE//Drag//360-kamera//",251,4498,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EC40",474500,"Ultra",441,3384,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EC40",494900,"M R Ultra Black Edt (SELEKT)",251,2946,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EC40",429000,"M R Plus Black Edt//Dragkrok//",251,5659,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",424900,"R Core SE//Drag//360-kamera//",251,4530,"Fjord Blue","El",TRUE,2025,"2026-05-31"
"EC40",469900,"M R Plus Black Edt//360-Kamera//",251,3203,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EC40",399900,"Core SE",251,5361,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX30",398800,"Ultra *V-HJUL*",271,2937,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",419000,"R Core SE",251,3233,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX90",829000,"Ultra 7sätes",516,920,"Vapour Grey","El",TRUE,2025,"2026-05-31"
"EX40",559800,"M Ultra Black Edt",441,252,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",489800,"M Ultra Black Edt",441,5444,"Onyx Black","El",TRUE,2025,"2026-05-31"
"EX40",449000,"Ultra//Harman Kardon//",251,6471,"Fjord Blue","El",TRUE,2025,"2026-05-31"
"EX40",469000,"Ultra",251,1418,"Sand Dune","El",TRUE,2025,"2026-05-31"
"EX40",454500,"R Plus Edt | Drag | 360° |",251,2704,"Silver Dawn","El",TRUE,2025,"2026-05-31"
"EX40",479500,"Plus Edt |Dragkrok | 360 Kamera | Tonade Rutor |",441,3414,"Silver Dawn","El",TRUE,2025,"2026-05-31"
